Time,parking_lot,Empty_spaces,Occupied_spaces
2024-07-06 11:48:16.583084,A,4,19
2024-07-06 11:48:16.664786,A,4,19
2024-07-06 11:48:16.754854,A,4,19
2024-07-06 11:48:16.832642,A,4,20
2024-07-06 11:48:16.908369,A,4,19
2024-07-06 11:48:16.989787,A,4,19
2024-07-06 11:48:17.078706,A,4,19
2024-07-06 11:48:17.151190,A,4,19
2024-07-06 11:48:17.238218,A,4,20
2024-07-06 11:48:17.339060,A,4,19
2024-07-06 11:48:17.428989,A,3,19
2024-07-06 11:48:17.516620,A,3,19
2024-07-06 11:48:17.602472,A,3,19
2024-07-06 11:48:17.690719,A,3,19
2024-07-06 11:48:17.762042,A,3,19
2024-07-06 11:48:17.847834,A,3,20
2024-07-06 11:48:17.928041,A,3,19
2024-07-06 11:48:18.018061,A,3,20
2024-07-06 11:48:18.100590,A,3,20
2024-07-06 11:48:18.189167,A,3,20
2024-07-06 11:48:18.272480,A,3,20
2024-07-06 11:48:18.360579,A,3,20
2024-07-06 11:48:18.450184,A,3,20
2024-07-06 11:48:18.536532,A,3,20
2024-07-06 11:48:18.605908,A,3,20
2024-07-06 11:48:18.686005,A,4,20
2024-07-06 11:48:18.771470,A,3,20
2024-07-06 11:48:18.853963,A,3,20
2024-07-06 11:48:18.945695,A,3,20
2024-07-06 11:48:19.033908,A,3,20
2024-07-06 11:48:19.116434,A,3,20
2024-07-06 11:48:19.207245,A,3,20
2024-07-06 11:48:19.288695,A,3,20
2024-07-06 11:48:19.369890,A,3,20
2024-07-06 11:48:19.454301,A,3,20
2024-07-06 11:48:19.537062,A,3,20
2024-07-06 11:48:19.622482,A,3,20
2024-07-06 11:48:19.704291,A,3,20
2024-07-06 11:48:19.789128,A,3,19
2024-07-06 11:48:19.877905,A,3,19
2024-07-06 11:48:19.958426,A,3,19
2024-07-06 11:48:20.048764,A,3,19
2024-07-06 11:48:20.131363,A,3,19
2024-07-06 11:48:20.218562,A,3,19
2024-07-06 11:48:20.305905,A,3,19
2024-07-06 11:48:20.390065,A,3,19
2024-07-06 11:48:20.470486,A,3,18
2024-07-06 11:48:20.563164,A,3,19
2024-07-06 11:48:20.654086,A,3,19
2024-07-06 11:48:20.742222,A,3,20
2024-07-06 11:48:20.828439,A,3,20
2024-07-06 11:48:20.909793,A,3,20
2024-07-06 11:48:20.985294,A,3,20
2024-07-06 11:48:21.063518,A,3,19
2024-07-06 11:48:21.148118,A,3,19
2024-07-06 11:48:21.237942,A,3,19
2024-07-06 11:48:21.311484,A,3,19
2024-07-06 11:48:21.396524,A,3,19
2024-07-06 11:48:21.478487,A,3,19
2024-07-06 11:48:21.565738,A,3,19
2024-07-06 11:48:21.650431,A,3,19
2024-07-06 11:48:21.736225,A,3,19
2024-07-06 11:48:21.819711,A,3,19
2024-07-06 11:48:21.899273,A,3,19
2024-07-06 11:48:21.986818,A,3,19
2024-07-06 11:48:22.070460,A,3,19
2024-07-06 11:48:22.144114,A,3,19
2024-07-06 11:48:22.227558,A,3,19
2024-07-06 11:48:22.305349,A,3,18
2024-07-06 11:48:22.386454,A,3,19
2024-07-06 11:48:22.464174,A,3,19
2024-07-06 11:48:22.544203,A,3,19
2024-07-06 11:48:22.626303,A,3,17
2024-07-06 11:48:22.710196,A,3,19
2024-07-06 11:48:22.802052,A,3,19
2024-07-06 11:48:22.896001,A,3,19
2024-07-06 11:48:22.981247,A,3,19
2024-07-06 11:48:23.074183,A,3,19
2024-07-06 11:48:23.177412,A,3,19
2024-07-06 11:48:23.254472,A,3,19
2024-07-06 11:48:23.341027,A,3,18
2024-07-06 11:48:23.428448,A,3,18
2024-07-06 11:48:23.500459,A,3,19
2024-07-06 11:48:23.585455,A,3,20
2024-07-06 11:48:23.664399,A,4,20
2024-07-06 11:48:23.741925,A,4,20
2024-07-06 11:48:23.832005,A,4,20
2024-07-06 11:48:23.906783,A,4,20
2024-07-06 11:48:23.991264,A,4,20
2024-07-06 11:48:24.079441,A,4,20
2024-07-06 11:48:24.151763,A,3,20
2024-07-06 11:48:24.239633,A,3,20
2024-07-06 11:48:24.322750,A,4,20
2024-07-06 11:48:24.405671,A,4,20
2024-07-06 11:48:24.479544,A,4,20
2024-07-06 11:48:24.563211,A,4,20
2024-07-06 11:48:24.642301,A,4,20
2024-07-06 11:48:24.720895,A,4,20
2024-07-06 11:48:24.798476,A,4,20
2024-07-06 11:48:24.883189,A,4,20
2024-07-06 11:48:24.967701,A,4,19
2024-07-06 11:48:25.061233,A,4,19
2024-07-06 11:48:25.151523,A,4,19
2024-07-06 11:48:25.227274,A,4,19
2024-07-06 11:48:25.310221,A,4,19
2024-07-06 11:48:25.392891,A,4,19
2024-07-06 11:48:25.470115,A,4,19
2024-07-06 11:48:25.543318,A,4,19
2024-07-06 11:48:25.619002,A,4,19
2024-07-06 11:48:25.703379,A,4,19
2024-07-06 11:48:25.782152,A,4,19
2024-07-06 11:48:25.858806,A,4,19
2024-07-06 11:48:25.939915,A,4,19
2024-07-06 11:48:26.016856,A,4,19
2024-07-06 11:48:26.107717,A,4,19
2024-07-06 11:48:26.194390,A,4,19
2024-07-06 11:48:26.295554,A,4,19
2024-07-06 11:48:26.373897,A,4,19
2024-07-06 11:48:26.452009,A,4,19
2024-07-06 11:48:26.532548,A,4,19
2024-07-06 11:48:26.616945,A,4,19
2024-07-06 11:48:26.706692,A,4,19
2024-07-06 11:48:26.787613,A,4,19
2024-07-06 11:48:26.868133,A,4,19
2024-07-06 11:48:26.939747,A,4,19
2024-07-06 11:48:27.012274,A,4,18
2024-07-06 11:48:27.100506,A,4,18
2024-07-06 11:48:27.177537,A,4,19
2024-07-06 11:48:27.269797,A,4,20
2024-07-06 11:48:27.356761,A,4,20
2024-07-06 11:48:27.449573,A,4,20
2024-07-06 11:48:27.538647,A,4,19
2024-07-06 11:48:27.632438,A,4,20
2024-07-06 11:48:27.718984,A,4,20
2024-07-06 11:48:27.820504,A,4,20
2024-07-06 11:48:27.912502,A,4,20
2024-07-06 11:48:28.002819,A,4,20
2024-07-06 11:48:28.089872,A,4,20
2024-07-06 11:48:28.190254,A,4,20
2024-07-06 11:48:28.281573,A,4,20
2024-07-06 11:48:28.378217,A,4,20
2024-07-06 11:48:28.465742,A,4,20
2024-07-06 11:48:28.561573,A,4,20
2024-07-06 11:48:28.661835,A,4,19
2024-07-06 11:48:28.742193,A,4,19
2024-07-06 11:48:28.819667,A,4,19
2024-07-06 11:48:28.898099,A,4,19
2024-07-06 11:48:28.973427,A,4,19
2024-07-06 11:48:29.054021,A,4,19
2024-07-06 11:48:29.134087,A,4,19
2024-07-06 11:48:29.218875,A,4,19
2024-07-06 11:48:29.306949,A,4,19
2024-07-06 11:48:29.384935,A,4,19
2024-07-06 11:48:29.474516,A,4,19
2024-07-06 11:48:29.564169,A,4,19
2024-07-06 11:48:29.654472,A,4,20
2024-07-06 11:48:29.743422,A,4,20
2024-07-06 11:48:29.818287,A,4,19
2024-07-06 11:48:29.899969,A,4,19
2024-07-06 11:48:29.977350,A,4,19
2024-07-06 11:48:30.057643,A,4,20
2024-07-06 11:48:30.137456,A,4,20
2024-07-06 11:48:30.214852,A,4,20
2024-07-06 11:48:30.292711,A,4,20
2024-07-06 11:48:30.394215,A,4,21
2024-07-06 11:48:30.478477,A,4,20
2024-07-06 11:48:30.556677,A,4,20
2024-07-06 11:48:30.632234,A,4,21
2024-07-06 11:48:30.707404,A,4,21
2024-07-06 11:48:30.792520,A,4,20
2024-07-06 11:48:30.870886,A,4,19
2024-07-06 11:48:30.952173,A,4,19
2024-07-06 11:48:31.031170,A,4,19
2024-07-06 11:48:31.120255,A,4,20
2024-07-06 11:48:31.199812,A,4,20
2024-07-06 11:48:31.276903,A,4,20
2024-07-06 11:48:31.353580,A,4,20
2024-07-06 11:48:31.436095,A,4,20
2024-07-06 11:48:31.515989,A,4,20
2024-07-06 11:48:31.584994,A,4,20
2024-07-06 11:48:31.662983,A,4,20
2024-07-06 11:48:31.758141,A,4,20
2024-07-06 11:48:31.847832,A,4,20
2024-07-06 11:48:31.934007,A,4,20
2024-07-06 11:48:32.023598,A,4,20
2024-07-06 11:48:32.106463,A,5,20
2024-07-06 11:48:32.192144,A,5,20
2024-07-06 11:48:32.276179,A,5,20
2024-07-06 11:48:32.358696,A,4,20
2024-07-06 11:48:32.439746,A,4,20
2024-07-06 11:48:32.524933,A,4,20
2024-07-06 11:48:32.598910,A,4,20
2024-07-06 11:48:32.699327,A,5,20
2024-07-06 11:48:32.790520,A,4,20
2024-07-06 11:48:32.879539,A,4,20
2024-07-06 11:48:32.973500,A,4,20
2024-07-06 11:48:33.068640,A,4,20
2024-07-06 11:48:33.166539,A,4,20
2024-07-06 11:48:33.263895,A,4,20
2024-07-06 11:48:33.350809,A,4,20
2024-07-06 11:48:33.459396,A,5,20
2024-07-06 11:48:33.558018,A,5,20
2024-07-06 11:48:33.651047,A,4,20
2024-07-06 11:48:33.737275,A,4,20
2024-07-06 11:48:33.808313,A,5,20
2024-07-06 11:48:33.895576,A,4,20
2024-07-06 11:48:33.989972,A,5,20
2024-07-06 11:48:34.086644,A,4,20
2024-07-06 11:48:34.175929,A,4,20
2024-07-06 11:48:34.263151,A,4,20
2024-07-06 11:48:34.344451,A,4,20
2024-07-06 11:48:34.429467,A,4,20
2024-07-06 11:48:34.513727,A,4,20
2024-07-06 11:48:34.585713,A,4,20
2024-07-06 11:48:34.677419,A,4,20
2024-07-06 11:48:34.748979,A,4,20
2024-07-06 11:48:34.822520,A,4,20
2024-07-06 11:48:34.910809,A,4,20
2024-07-06 11:48:34.990679,A,4,20
2024-07-06 11:48:35.080633,A,4,20
2024-07-06 11:48:35.154128,A,4,20
2024-07-06 11:48:35.237972,A,4,20
2024-07-06 11:48:35.320498,A,4,20
2024-07-06 11:48:35.399504,A,4,20
2024-07-06 11:48:35.483016,A,4,20
2024-07-06 11:48:35.565963,A,4,20
2024-07-06 11:48:35.649653,A,4,20
2024-07-06 11:48:35.736944,A,5,20
2024-07-06 11:48:35.821159,A,5,20
2024-07-06 11:48:35.909504,A,5,20
2024-07-06 11:48:35.991776,A,5,20
2024-07-06 11:48:36.078780,A,5,20
2024-07-06 11:48:36.164761,A,5,20
2024-07-06 11:48:36.257808,A,5,20
2024-07-06 11:48:36.350154,A,5,21
2024-07-06 11:48:36.439172,A,5,21
2024-07-06 11:48:36.519109,A,5,21
2024-07-06 11:48:36.590696,A,5,21
2024-07-06 11:48:36.673131,A,5,21
2024-07-06 11:48:36.755700,A,5,21
2024-07-06 11:48:36.846685,A,5,22
2024-07-06 11:48:36.928517,A,5,22
2024-07-06 11:48:37.015253,A,5,22
2024-07-06 11:48:37.101970,A,5,22
2024-07-06 11:48:37.186926,A,5,22
2024-07-06 11:48:37.263816,A,4,22
2024-07-06 11:48:37.357755,A,4,22
2024-07-06 11:48:37.440655,A,5,21
2024-07-06 11:48:37.512956,A,4,20
2024-07-06 11:48:37.597876,A,4,21
2024-07-06 11:48:37.679724,A,4,21
2024-07-06 11:48:37.765919,A,4,21
2024-07-06 11:48:37.838710,A,4,22
2024-07-06 11:48:37.926346,A,4,22
2024-07-06 11:48:38.012833,A,4,20
2024-07-06 11:48:38.095614,A,4,21
2024-07-06 11:48:38.175629,A,4,22
2024-07-06 11:48:38.262508,A,4,21
2024-07-06 11:48:38.345567,A,4,21
2024-07-06 11:48:38.436018,A,4,21
2024-07-06 11:48:38.522743,A,3,20
2024-07-06 11:48:38.612932,A,3,20
2024-07-06 11:48:38.706539,A,3,20
2024-07-06 11:48:38.794210,A,4,20
2024-07-06 11:48:38.874388,A,5,20
2024-07-06 11:48:38.956245,A,5,20
2024-07-06 11:48:39.043316,A,5,20
2024-07-06 11:48:39.125338,A,5,20
2024-07-06 11:48:39.213972,A,5,20
2024-07-06 11:48:39.297666,A,5,20
2024-07-06 11:48:39.385759,A,5,20
2024-07-06 11:48:39.459295,A,5,20
2024-07-06 11:48:39.534645,A,5,20
2024-07-06 11:48:39.620687,A,5,20
2024-07-06 11:48:39.710759,A,5,20
2024-07-06 11:48:39.782466,A,5,20
2024-07-06 11:48:39.868421,A,5,20
2024-07-06 11:48:39.946276,A,5,20
2024-07-06 11:48:40.026534,A,5,20
2024-07-06 11:48:40.103853,A,5,20
2024-07-06 11:48:40.178808,A,4,19
2024-07-06 11:48:40.256810,A,4,19
2024-07-06 11:48:40.343367,A,3,19
2024-07-06 11:48:40.430691,A,5,19
2024-07-06 11:48:40.522768,A,3,20
2024-07-06 11:48:40.606364,A,4,20
2024-07-06 11:48:40.683872,A,4,20
2024-07-06 11:48:40.775644,A,4,20
2024-07-06 11:48:40.868486,A,4,20
2024-07-06 11:48:40.958011,A,4,20
2024-07-06 11:48:41.050031,A,4,20
2024-07-06 11:48:41.137878,A,3,20
2024-07-06 11:48:41.210393,A,4,20
2024-07-06 11:48:41.298418,A,5,20
2024-07-06 11:48:41.378450,A,5,20
2024-07-06 11:48:41.446539,A,5,20
2024-07-06 11:48:41.523792,A,5,20
2024-07-06 11:48:41.608677,A,5,20
2024-07-06 11:48:41.691896,A,5,20
2024-07-06 11:48:41.779223,A,5,20
2024-07-06 11:48:41.861194,A,5,20
2024-07-06 11:48:41.933560,A,4,20
2024-07-06 11:48:42.018689,A,4,20
2024-07-06 11:48:42.101708,A,4,19
2024-07-06 11:48:42.188504,A,4,20
2024-07-06 11:48:42.270803,A,3,19
2024-07-06 11:48:42.350315,A,3,19
2024-07-06 11:48:42.441641,A,3,20
2024-07-06 11:48:42.531470,A,3,19
2024-07-06 11:48:42.611562,A,3,19
2024-07-06 11:48:42.691636,A,3,18
2024-07-06 11:48:42.773617,A,3,19
2024-07-06 11:48:42.859687,A,3,20
2024-07-06 11:48:42.938670,A,3,20
2024-07-06 11:48:43.020432,A,3,20
2024-07-06 11:48:43.113709,A,3,20
2024-07-06 11:48:43.212385,A,4,20
2024-07-06 11:48:43.292386,A,3,20
2024-07-06 11:48:43.374192,A,4,20
2024-07-06 11:48:43.463429,A,4,20
2024-07-06 11:48:43.544503,A,3,19
2024-07-06 11:48:43.615025,A,3,19
2024-07-06 11:48:43.703032,A,3,19
2024-07-06 11:48:43.786683,A,4,20
2024-07-06 11:48:43.872678,A,4,21
2024-07-06 11:48:43.960493,A,4,21
2024-07-06 11:48:44.042647,A,4,20
2024-07-06 11:48:44.121470,A,4,20
2024-07-06 11:48:44.197366,A,4,20
2024-07-06 11:48:44.270691,A,4,21
2024-07-06 11:48:44.367098,A,4,21
2024-07-06 11:48:44.464657,A,4,21
2024-07-06 11:48:44.561252,A,4,21
2024-07-06 11:48:44.648201,A,4,21
2024-07-06 11:48:44.724754,A,4,20
2024-07-06 11:48:44.811609,A,3,20
2024-07-06 11:48:44.904522,A,3,20
2024-07-06 11:48:44.984883,A,3,20
2024-07-06 11:48:45.070204,A,4,20
2024-07-06 11:48:45.148901,A,4,20
2024-07-06 11:48:45.237785,A,4,20
2024-07-06 11:48:45.326559,A,4,20
2024-07-06 11:48:45.419368,A,4,20
2024-07-06 11:48:45.501546,A,3,20
2024-07-06 11:48:45.579643,A,4,20
2024-07-06 11:48:45.669554,A,4,20
2024-07-06 11:48:45.749641,A,4,20
2024-07-06 11:48:45.834676,A,4,20
2024-07-06 11:48:45.915891,A,4,20
2024-07-06 11:48:45.993887,A,4,20
2024-07-06 11:48:46.073504,A,4,20
2024-07-06 11:48:46.149691,A,4,20
2024-07-06 11:48:46.233730,A,4,20
2024-07-06 11:48:46.303742,A,4,20
2024-07-06 11:48:46.387050,A,4,20
2024-07-06 11:48:46.471112,A,4,20
2024-07-06 11:48:46.556918,A,4,20
2024-07-06 11:48:46.637048,A,4,20
2024-07-06 11:48:46.707351,A,4,20
2024-07-06 11:48:46.792883,A,4,20
2024-07-06 11:48:46.876700,A,4,20
2024-07-06 11:48:46.962153,A,4,20
2024-07-06 11:48:47.046971,A,3,20
2024-07-06 11:48:47.127490,A,3,20
2024-07-06 11:48:47.216131,A,3,20
2024-07-06 11:48:47.298969,A,5,20
2024-07-06 11:48:47.384463,A,5,20
2024-07-06 11:48:47.474199,A,4,20
2024-07-06 11:48:47.579322,A,3,20
2024-07-06 11:48:47.677668,A,3,20
2024-07-06 11:48:47.765753,A,3,20
2024-07-06 11:48:47.854097,A,3,20
2024-07-06 11:48:47.936612,A,3,20
2024-07-06 11:48:48.016137,A,3,20
2024-07-06 11:48:48.090775,A,3,20
2024-07-06 11:48:48.175066,A,3,20
2024-07-06 11:48:48.265405,A,4,20
2024-07-06 11:48:48.345931,A,3,20
2024-07-06 11:48:48.428718,A,3,20
2024-07-06 11:48:48.517232,A,3,20
2024-07-06 11:48:48.599232,A,3,20
2024-07-06 11:48:48.688591,A,3,20
2024-07-06 11:48:48.771193,A,4,20
2024-07-06 11:48:48.852573,A,3,20
2024-07-06 11:48:48.939539,A,2,20
2024-07-06 11:48:49.014546,A,2,20
2024-07-06 11:48:49.100053,A,2,20
2024-07-06 11:48:49.173955,A,2,20
2024-07-06 11:48:49.257838,A,2,20
2024-07-06 11:48:49.339097,A,2,20
2024-07-06 11:48:49.428918,A,2,20
2024-07-06 11:48:49.505494,A,2,20
2024-07-06 11:48:49.578671,A,3,20
2024-07-06 11:48:49.665778,A,3,20
2024-07-06 11:48:49.742755,A,3,20
2024-07-06 11:48:49.830562,A,3,20
2024-07-06 11:48:49.922109,A,3,20
2024-07-06 11:48:50.011191,A,3,20
2024-07-06 11:48:50.079572,A,4,21
2024-07-06 11:48:50.161103,A,5,21
2024-07-06 11:48:50.244659,A,5,20
2024-07-06 11:48:50.325176,A,4,20
2024-07-06 11:48:50.408553,A,5,20
2024-07-06 11:48:50.497059,A,5,20
2024-07-06 11:48:50.578191,A,5,20
2024-07-06 11:48:50.662570,A,5,20
2024-07-06 11:48:50.744142,A,5,20
2024-07-06 11:48:50.825777,A,5,21
2024-07-06 11:48:50.899273,A,5,21
2024-07-06 11:48:50.983829,A,5,21
2024-07-06 11:48:51.053356,A,4,20
2024-07-06 11:48:51.138868,A,4,20
2024-07-06 11:48:51.220969,A,4,20
2024-07-06 11:48:51.315198,A,3,19
2024-07-06 11:48:51.400719,A,2,20
2024-07-06 11:48:51.485440,A,2,20
2024-07-06 11:48:51.557190,A,2,20
2024-07-06 11:48:51.631261,A,3,20
2024-07-06 11:48:51.720787,A,2,20
2024-07-06 11:48:51.798787,A,2,20
2024-07-06 11:48:51.873374,A,2,20
2024-07-06 11:48:51.954894,A,2,20
2024-07-06 11:48:52.049262,A,2,20
2024-07-06 11:48:52.137762,A,2,20
2024-07-06 11:48:52.229814,A,2,20
2024-07-06 11:48:52.319798,A,2,20
2024-07-06 11:48:52.408725,A,2,20
2024-07-06 11:48:52.488231,A,2,19
2024-07-06 11:48:52.569752,A,3,20
2024-07-06 11:48:52.664110,A,3,20
2024-07-06 11:48:52.751667,A,4,20
2024-07-06 11:48:52.826577,A,4,20
2024-07-06 11:48:52.912822,A,3,20
2024-07-06 11:48:52.985753,A,4,20
2024-07-06 11:48:53.071476,A,3,20
2024-07-06 11:48:53.159209,A,4,20
2024-07-06 11:48:53.240730,A,4,20
2024-07-06 11:48:53.323242,A,4,20
2024-07-06 11:48:53.412663,A,3,20
2024-07-06 11:48:53.498172,A,3,20
2024-07-06 11:48:53.582700,A,3,20
2024-07-06 11:48:53.671530,A,3,20
2024-07-06 11:48:53.755406,A,3,20
2024-07-06 11:48:53.833126,A,3,20
2024-07-06 11:48:53.918615,A,3,20
2024-07-06 11:48:53.988831,A,3,20
2024-07-06 11:48:54.074078,A,4,20
2024-07-06 11:48:54.155600,A,4,20
2024-07-06 11:48:54.236401,A,4,20
2024-07-06 11:48:54.334782,A,4,20
2024-07-06 11:48:54.431793,A,4,21
2024-07-06 11:48:54.517800,A,4,21
2024-07-06 11:48:54.612329,A,4,20
2024-07-06 11:48:54.685463,A,4,20
2024-07-06 11:48:54.768997,A,4,20
2024-07-06 11:48:54.843604,A,4,21
2024-07-06 11:48:54.929431,A,4,21
2024-07-06 11:48:55.008435,A,3,20
2024-07-06 11:48:55.096152,A,4,20
2024-07-06 11:48:55.181693,A,3,21
2024-07-06 11:48:55.260183,A,3,21
2024-07-06 11:48:55.352086,A,3,21
2024-07-06 11:48:55.433070,A,3,21
2024-07-06 11:48:55.519093,A,3,21
2024-07-06 11:48:55.602847,A,3,21
2024-07-06 11:48:55.688363,A,3,21
2024-07-06 11:48:55.775262,A,3,21
2024-07-06 11:48:55.856791,A,3,21
2024-07-06 11:48:55.940762,A,3,21
2024-07-06 11:48:56.029164,A,3,21
2024-07-06 11:48:56.112949,A,3,21
2024-07-06 11:48:56.196531,A,3,21
2024-07-06 11:48:56.282252,A,3,21
2024-07-06 11:48:56.359818,A,4,21
2024-07-06 11:48:56.434158,A,3,21
2024-07-06 11:48:56.525329,A,2,20
2024-07-06 11:48:56.613648,A,3,20
2024-07-06 11:48:56.704612,A,3,20
2024-07-06 11:48:56.788107,A,3,20
2024-07-06 11:48:56.873688,A,4,20
2024-07-06 11:48:56.954227,A,4,20
2024-07-06 11:48:57.033613,A,4,20
2024-07-06 11:48:57.116843,A,4,20
2024-07-06 11:48:57.204583,A,4,20
2024-07-06 11:48:57.287097,A,4,20
2024-07-06 11:48:57.375642,A,3,20
2024-07-06 11:48:57.467711,A,3,20
2024-07-06 11:48:57.543665,A,3,20
2024-07-06 11:48:57.629171,A,2,20
2024-07-06 11:48:57.708170,A,2,20
2024-07-06 11:48:57.790942,A,2,20
2024-07-06 11:48:57.877160,A,2,20
2024-07-06 11:48:57.951326,A,2,20
2024-07-06 11:48:58.035776,A,2,19
2024-07-06 11:48:58.108968,A,2,19
2024-07-06 11:48:58.194853,A,2,19
2024-07-06 11:48:58.284597,A,2,20
2024-07-06 11:48:58.367388,A,2,20
2024-07-06 11:48:58.455318,A,2,20
2024-07-06 11:48:58.537847,A,2,20
2024-07-06 11:48:58.605847,A,2,20
2024-07-06 11:48:58.688754,A,2,20
2024-07-06 11:48:58.786917,A,2,20
2024-07-06 11:48:58.879922,A,2,20
2024-07-06 11:48:58.961976,A,2,20
2024-07-06 11:48:59.044781,A,2,20
2024-07-06 11:48:59.126245,A,2,20
2024-07-06 11:48:59.213249,A,2,20
2024-07-06 11:48:59.290174,A,2,20
2024-07-06 11:48:59.369444,A,2,20
2024-07-06 11:48:59.455155,A,2,20
2024-07-06 11:48:59.542163,A,2,20
2024-07-06 11:48:59.624177,A,2,20
2024-07-06 11:48:59.708384,A,2,20
2024-07-06 11:48:59.787709,A,2,20
2024-07-06 11:48:59.877163,A,2,20
2024-07-06 11:48:59.965795,A,2,20
2024-07-06 11:49:00.056560,A,2,20
2024-07-06 11:49:00.148749,A,2,20
2024-07-06 11:49:00.235773,A,3,20
2024-07-06 11:49:00.322781,A,3,20
2024-07-06 11:49:00.395961,A,3,20
2024-07-06 11:49:00.481135,A,3,20
2024-07-06 11:49:00.563651,A,2,19
2024-07-06 11:49:00.654478,A,2,19
2024-07-06 11:49:00.727738,A,2,19
2024-07-06 11:49:00.836294,A,2,19
2024-07-06 11:49:00.943336,A,2,19
2024-07-06 11:49:01.044128,A,2,19
2024-07-06 11:49:01.136989,A,2,19
2024-07-06 11:49:01.245878,A,2,20
2024-07-06 11:49:01.326454,A,2,19
2024-07-06 11:49:01.413104,A,2,19
2024-07-06 11:49:01.496613,A,2,18
2024-07-06 11:49:01.585317,A,1,20
2024-07-06 11:49:01.668842,A,1,20
2024-07-06 11:49:01.742382,A,1,20
2024-07-06 11:49:01.842189,A,1,20
2024-07-06 11:49:01.923963,A,1,20
2024-07-06 11:49:02.015485,A,1,21
2024-07-06 11:49:02.082426,A,1,21
2024-07-06 11:49:02.172022,A,1,20
2024-07-06 11:49:02.240609,A,2,20
2024-07-06 11:49:02.324610,A,1,20
2024-07-06 11:49:02.401146,A,2,19
2024-07-06 11:49:02.481093,A,2,19
2024-07-06 11:49:02.562248,A,2,19
2024-07-06 11:49:02.656818,A,2,21
2024-07-06 11:49:02.736731,A,2,20
2024-07-06 11:49:02.820738,A,2,20
2024-07-06 11:49:02.907246,A,2,19
2024-07-06 11:49:02.988329,A,2,19
2024-07-06 11:49:03.075383,A,2,19
2024-07-06 11:49:03.149965,A,2,20
2024-07-06 11:49:03.241155,A,2,20
2024-07-06 11:49:03.336557,A,2,20
2024-07-06 11:49:03.431726,A,2,20
2024-07-06 11:49:03.519402,A,2,20
2024-07-06 11:49:03.602682,A,2,20
2024-07-06 11:49:03.690203,A,2,20
2024-07-06 11:49:03.759797,A,2,20
2024-07-06 11:49:03.837333,A,2,20
2024-07-06 11:49:03.913334,A,2,20
2024-07-06 11:49:04.002924,A,2,19
2024-07-06 11:49:04.094474,A,2,19
2024-07-06 11:49:04.170068,A,2,19
2024-07-06 11:49:04.250828,A,3,19
2024-07-06 11:49:04.335454,A,3,19
2024-07-06 11:49:04.422471,A,3,19
2024-07-06 11:49:04.496976,A,3,20
2024-07-06 11:49:04.584516,A,3,20
2024-07-06 11:49:04.665107,A,3,20
2024-07-06 11:49:04.753636,A,3,20
2024-07-06 11:49:04.838160,A,3,20
2024-07-06 11:49:04.926634,A,3,20
2024-07-06 11:49:05.011142,A,3,20
2024-07-06 11:49:05.084764,A,3,21
2024-07-06 11:49:05.169517,A,3,21
2024-07-06 11:49:05.258389,A,3,21
2024-07-06 11:49:05.351065,A,2,21
2024-07-06 11:49:05.433812,A,2,20
2024-07-06 11:49:05.523606,A,2,20
2024-07-06 11:49:05.608327,A,2,20
2024-07-06 11:49:05.692004,A,3,19
2024-07-06 11:49:05.775527,A,2,20
2024-07-06 11:49:05.858079,A,2,20
2024-07-06 11:49:05.937951,A,2,20
2024-07-06 11:49:06.017390,A,2,20
2024-07-06 11:49:06.094914,A,3,20
2024-07-06 11:49:06.183636,A,3,20
2024-07-06 11:49:06.267190,A,3,20
2024-07-06 11:49:06.347723,A,3,20
2024-07-06 11:49:06.424731,A,3,20
2024-07-06 11:49:06.512620,A,2,20
2024-07-06 11:49:06.593152,A,2,20
2024-07-06 11:49:06.678891,A,2,20
2024-07-06 11:49:06.756423,A,2,20
2024-07-06 11:49:06.847318,A,2,20
2024-07-06 11:49:06.927420,A,2,20
2024-07-06 11:49:07.007946,A,2,20
2024-07-06 11:49:07.095650,A,2,20
2024-07-06 11:49:07.181659,A,2,20
2024-07-06 11:49:07.250175,A,2,20
2024-07-06 11:49:07.340694,A,2,20
2024-07-06 11:49:07.410695,A,2,20
2024-07-06 11:49:07.495221,A,2,20
2024-07-06 11:49:07.578138,A,2,20
2024-07-06 11:49:07.667264,A,4,18
2024-07-06 11:49:07.748271,A,4,18
2024-07-06 11:49:07.836712,A,4,18
2024-07-06 11:49:07.929769,A,4,18
2024-07-06 11:49:08.006675,A,4,17
2024-07-06 11:49:08.091201,A,4,17
2024-07-06 11:49:08.168740,A,4,18
2024-07-06 11:49:08.248844,A,4,18
2024-07-06 11:49:08.333399,A,4,19
2024-07-06 11:49:08.422331,A,4,19
2024-07-06 11:49:08.491842,A,4,18
2024-07-06 11:49:08.576886,A,4,18
2024-07-06 11:49:08.659838,A,4,19
2024-07-06 11:49:08.747472,A,4,19
2024-07-06 11:49:08.828916,A,4,19
2024-07-06 11:49:08.913422,A,4,19
2024-07-06 11:49:09.001946,A,4,19
2024-07-06 11:49:09.074321,A,4,17
2024-07-06 11:49:09.154982,A,4,17
2024-07-06 11:49:09.239579,A,4,17
2024-07-06 11:49:09.349264,A,4,18
2024-07-06 11:49:09.448141,A,4,17
2024-07-06 11:49:09.532951,A,4,17
2024-07-06 11:49:09.619531,A,4,17
2024-07-06 11:49:09.703451,A,4,17
2024-07-06 11:49:09.775014,A,4,17
2024-07-06 11:49:09.864031,A,4,17
2024-07-06 11:49:09.933278,A,4,17
